"gene_id"	"length"
"ENSG00000172667"	112094
"ENSG00000172671"	57280
"ENSG00000172687"	20372
"ENSG00000172716"	23396
"ENSG00000172717"	39157
"ENSG00000172725"	8311
"ENSG00000172728"	102322
"ENSG00000172731"	83680
"ENSG00000172732"	10527
"ENSG00000172733"	37913
"ENSG00000172738"	45977
"ENSG00000172748"	32566
"ENSG00000172752"	139328
"ENSG00000172757"	39004
"ENSG00000172765"	245814
"ENSG00000172766"	65763
"ENSG00000172775"	33650
"ENSG00000172785"	58109
"ENSG00000172794"	76757
"ENSG00000172795"	45493
"ENSG00000172803"	23062
"ENSG00000172809"	7073
"ENSG00000172819"	22413
"ENSG00000172828"	13904
"ENSG00000172830"	9129
"ENSG00000172831"	10652
"ENSG00000172840"	17165
"ENSG00000172845"	84852
"ENSG00000172869"	211366
"ENSG00000172878"	82487
"ENSG00000172888"	49807
"ENSG00000172889"	13822
"ENSG00000172890"	70998
"ENSG00000172893"	24675
"ENSG00000172901"	65165
"ENSG00000172915"	730735
"ENSG00000172922"	6813
"ENSG00000172927"	73575
"ENSG00000172932"	13185
"ENSG00000172936"	4544
"ENSG00000172939"	90395
"ENSG00000172943"	112282
"ENSG00000172954"	196999
"ENSG00000172977"	7608
"ENSG00000172985"	375429
"ENSG00000172986"	110092
"ENSG00000172992"	37769
"ENSG00000172995"	155551
"ENSG00000173011"	16053
"ENSG00000173013"	2152
"ENSG00000173020"	20083
"ENSG00000173039"	9493
"ENSG00000173040"	166776
"ENSG00000173041"	43197
"ENSG00000173064"	222251
"ENSG00000173065"	99254
"ENSG00000173068"	461340
"ENSG00000173077"	551676
"ENSG00000173083"	42692
"ENSG00000173085"	23378
"ENSG00000173110"	2354
"ENSG00000173113"	1099
"ENSG00000173114"	34448
"ENSG00000173120"	138819
"ENSG00000173137"	20141
"ENSG00000173141"	2426
"ENSG00000173145"	29733
"ENSG00000173153"	11246
"ENSG00000173156"	15170
"ENSG00000173163"	258523
"ENSG00000173166"	140990
"ENSG00000173171"	5125
"ENSG00000173175"	167462
"ENSG00000173193"	50001
"ENSG00000173207"	4598
"ENSG00000173208"	69770
"ENSG00000173209"	13785
"ENSG00000173210"	119059
"ENSG00000173214"	186027
"ENSG00000173218"	56254
"ENSG00000173221"	71407
"ENSG00000173226"	65318
"ENSG00000173227"	44085
"ENSG00000173230"	86568
"ENSG00000173250"	3087
"ENSG00000173253"	7694
"ENSG00000173258"	52685
"ENSG00000173261"	21264
"ENSG00000173262"	78636
"ENSG00000173264"	19438
"ENSG00000173272"	27843
"ENSG00000173273"	226434
"ENSG00000173275"	18617
"ENSG00000173276"	23556
"ENSG00000173281"	15319
"ENSG00000173320"	225834
"ENSG00000173327"	17626
"ENSG00000173334"	8045
"ENSG00000173338"	3160
"ENSG00000173349"	3745
"ENSG00000173376"	37408
"ENSG00000173402"	66915
"ENSG00000173404"	2845
"ENSG00000173406"	1551956
"ENSG00000173409"	21752
"ENSG00000173418"	16345
"ENSG00000173436"	145418
"ENSG00000173442"	16604
"ENSG00000173451"	16343
"ENSG00000173452"	54302
"ENSG00000173456"	2782
"ENSG00000173457"	2464
"ENSG00000173465"	3482
"ENSG00000173473"	196837
"ENSG00000173480"	16314
"ENSG00000173482"	840079
"ENSG00000173486"	3131
"ENSG00000173511"	4255
"ENSG00000173517"	319488
"ENSG00000173530"	28439
"ENSG00000173531"	5554
"ENSG00000173535"	14524
"ENSG00000173540"	7107
"ENSG00000173542"	120123
"ENSG00000173545"	14281
"ENSG00000173546"	38526
"ENSG00000173548"	14389
"ENSG00000173557"	16947
"ENSG00000173559"	63029
"ENSG00000173567"	38644
"ENSG00000173575"	127807
"ENSG00000173581"	12099
"ENSG00000173588"	153539
"ENSG00000173598"	30263
"ENSG00000173599"	109969
"ENSG00000173611"	200920
"ENSG00000173614"	42073
"ENSG00000173621"	3828
"ENSG00000173638"	79793
"ENSG00000173641"	5566
"ENSG00000173653"	3717
"ENSG00000173660"	13078
"ENSG00000173662"	24448
"ENSG00000173674"	17313
"ENSG00000173681"	57438
"ENSG00000173692"	115963
"ENSG00000173698"	133330
"ENSG00000173705"	68767
"ENSG00000173706"	90287
"ENSG00000173715"	98877
"ENSG00000173726"	19496
"ENSG00000173744"	89062
"ENSG00000173757"	77530
"ENSG00000173762"	2740
"ENSG00000173786"	10977
"ENSG00000173801"	32327
"ENSG00000173805"	16902
"ENSG00000173809"	109827
"ENSG00000173812"	3783
"ENSG00000173818"	22921
"ENSG00000173821"	137920
"ENSG00000173825"	2862
"ENSG00000173838"	107030
"ENSG00000173846"	5613
"ENSG00000173848"	46499
"ENSG00000173852"	109395
"ENSG00000173875"	22922
"ENSG00000173889"	95017
"ENSG00000173894"	9835
"ENSG00000173898"	43978
"ENSG00000173905"	87235
"ENSG00000173914"	12889
"ENSG00000173915"	7451
"ENSG00000173917"	4095
"ENSG00000173918"	26974
"ENSG00000173926"	162844
"ENSG00000173928"	2285
"ENSG00000173933"	29707
"ENSG00000173947"	6413
"ENSG00000173950"	202875
"ENSG00000173960"	77624
"ENSG00000173991"	1205
"ENSG00000173992"	12866
"ENSG00000174004"	22310
"ENSG00000174007"	5973
"ENSG00000174010"	43466
"ENSG00000174013"	20448
"ENSG00000174021"	8256
"ENSG00000174032"	25139
"ENSG00000174080"	5377
"ENSG00000174099"	212787
"ENSG00000174106"	78772
"ENSG00000174109"	1004
"ENSG00000174125"	66140
"ENSG00000174130"	33102
"ENSG00000174132"	51367
"ENSG00000174136"	29993
"ENSG00000174137"	66387
"ENSG00000174145"	204720
"ENSG00000174151"	8880
"ENSG00000174165"	25598
"ENSG00000174173"	4578
"ENSG00000174177"	8913
"ENSG00000174197"	151857
"ENSG00000174206"	35980
"ENSG00000174226"	90526
"ENSG00000174227"	40990
"ENSG00000174231"	34238
"ENSG00000174233"	22843
"ENSG00000174236"	1149
"ENSG00000174238"	45074
"ENSG00000174243"	23086
"ENSG00000174255"	2947
"ENSG00000174276"	1298
"ENSG00000174279"	6441
"ENSG00000174282"	24897
"ENSG00000174292"	9240
"ENSG00000174306"	139224
"ENSG00000174307"	4959
"ENSG00000174327"	4102
"ENSG00000174332"	231869
"ENSG00000174343"	19884
"ENSG00000174348"	23449
"ENSG00000174371"	47181
"ENSG00000174373"	270952
"ENSG00000174405"	10929
"ENSG00000174428"	57244
"ENSG00000174437"	70337
"ENSG00000174442"	45171
"ENSG00000174444"	26517
"ENSG00000174446"	7645
"ENSG00000174453"	167922
"ENSG00000174456"	46606
"ENSG00000174460"	3144
"ENSG00000174469"	2304996
"ENSG00000174482"	722208
"ENSG00000174483"	23007
"ENSG00000174485"	134247
"ENSG00000174498"	50875
"ENSG00000174501"	154912
"ENSG00000174514"	34033
"ENSG00000174516"	11010
"ENSG00000174521"	2341
"ENSG00000174529"	1331
"ENSG00000174547"	31663
"ENSG00000174564"	64855
"ENSG00000174574"	14783
"ENSG00000174576"	5703
"ENSG00000174579"	48324
"ENSG00000174586"	8491
"ENSG00000174600"	51273
"ENSG00000174606"	23685
"ENSG00000174607"	79455
"ENSG00000174628"	142011
"ENSG00000174640"	119483
"ENSG00000174652"	23110
"ENSG00000174669"	9693
"ENSG00000174672"	72790
"ENSG00000174684"	2255
"ENSG00000174695"	25017
"ENSG00000174705"	129525
"ENSG00000174718"	33737
"ENSG00000174720"	20485
"ENSG00000174721"	2902
"ENSG00000174738"	35331
"ENSG00000174744"	7792
"ENSG00000174748"	7783
"ENSG00000174749"	49802
"ENSG00000174775"	5045
"ENSG00000174776"	175299
"ENSG00000174780"	36064
"ENSG00000174791"	6599
"ENSG00000174792"	9823
"ENSG00000174796"	36527
"ENSG00000174799"	84490
"ENSG00000174804"	9716
"ENSG00000174807"	2550
"ENSG00000174808"	49764
"ENSG00000174827"	37296
"ENSG00000174839"	67623
"ENSG00000174840"	10574
"ENSG00000174842"	52585
"ENSG00000174844"	250645
"ENSG00000174851"	4565
"ENSG00000174871"	7126
"ENSG00000174886"	12730
"ENSG00000174891"	439875
"ENSG00000174903"	8902
"ENSG00000174915"	43131
"ENSG00000174917"	2475
"ENSG00000174928"	43661
"ENSG00000174938"	28388
"ENSG00000174939"	19489
"ENSG00000174943"	21224
"ENSG00000174945"	95978
"ENSG00000174953"	51941
"ENSG00000174963"	20814
"ENSG00000174989"	120198
"ENSG00000174996"	10566
"ENSG00000175003"	36903
"ENSG00000175029"	176853
"ENSG00000175040"	4243
"ENSG00000175048"	297024
"ENSG00000175054"	129726
"ENSG00000175063"	4381
"ENSG00000175066"	68065
"ENSG00000175073"	38744
"ENSG00000175077"	3976
"ENSG00000175087"	14390
"ENSG00000175093"	97264
"ENSG00000175104"	26503
"ENSG00000175105"	85409
"ENSG00000175106"	61331
"ENSG00000175110"	351417
"ENSG00000175115"	174472
"ENSG00000175130"	2394
"ENSG00000175137"	15469
"ENSG00000175155"	70074
"ENSG00000175161"	1115448
"ENSG00000175166"	9852
"ENSG00000175170"	105841
"ENSG00000175175"	229325
"ENSG00000175182"	12495
"ENSG00000175183"	20314
"ENSG00000175193"	55662
"ENSG00000175197"	5149
"ENSG00000175198"	441422
"ENSG00000175203"	17229
"ENSG00000175206"	2636
"ENSG00000175213"	4882
"ENSG00000175215"	26802
"ENSG00000175216"	103260
"ENSG00000175220"	23539
"ENSG00000175221"	25588
"ENSG00000175224"	57291
"ENSG00000175229"	8396
"ENSG00000175264"	17933
"ENSG00000175265"	58398
"ENSG00000175267"	64426
"ENSG00000175274"	65403
"ENSG00000175279"	12375
"ENSG00000175283"	2073
"ENSG00000175305"	16908
"ENSG00000175309"	24331
"ENSG00000175322"	75033
"ENSG00000175324"	13395
"ENSG00000175334"	1921
"ENSG00000175348"	17809
"ENSG00000175354"	144165
"ENSG00000175356"	118616
"ENSG00000175376"	5631
"ENSG00000175387"	122189
"ENSG00000175390"	31611
"ENSG00000175395"	27074
"ENSG00000175414"	36378
"ENSG00000175416"	24114
"ENSG00000175426"	43810
"ENSG00000175445"	65542
"ENSG00000175449"	38019
"ENSG00000175455"	64103
"ENSG00000175467"	18409
"ENSG00000175470"	58826
"ENSG00000175471"	580834
"ENSG00000175482"	6200
"ENSG00000175505"	10009
"ENSG00000175518"	4038
"ENSG00000175536"	3205
"ENSG00000175538"	12888
"ENSG00000175544"	7907
"ENSG00000175548"	12959
"ENSG00000175550"	2289
"ENSG00000175556"	43741
"ENSG00000175564"	8808
"ENSG00000175567"	8574
"ENSG00000175573"	2252
"ENSG00000175575"	54415
"ENSG00000175581"	77261
"ENSG00000175582"	85499
"ENSG00000175592"	8524
"ENSG00000175595"	32194
"ENSG00000175600"	725786
"ENSG00000175602"	962
"ENSG00000175606"	10346
"ENSG00000175634"	6941
"ENSG00000175643"	132043
"ENSG00000175662"	128911
"ENSG00000175664"	42844
"ENSG00000175691"	11753
"ENSG00000175697"	120449
"ENSG00000175701"	33891
"ENSG00000175711"	109655
"ENSG00000175727"	68588
"ENSG00000175745"	11389
"ENSG00000175756"	1765
"ENSG00000175764"	271678
"ENSG00000175766"	16026
"ENSG00000175768"	9958
"ENSG00000175782"	47839
"ENSG00000175785"	70187
"ENSG00000175787"	42531
"ENSG00000175792"	89136
"ENSG00000175806"	374599
"ENSG00000175820"	29705
"ENSG00000175826"	8900
"ENSG00000175832"	51776
"ENSG00000175854"	40744
"ENSG00000175866"	82310
"ENSG00000175874"	41953
"ENSG00000175877"	4731
"ENSG00000175879"	3001
"ENSG00000175893"	82400
"ENSG00000175895"	22900
"ENSG00000175899"	48565
"ENSG00000175906"	2144
"ENSG00000175920"	38167
"ENSG00000175928"	50403
"ENSG00000175931"	63696
"ENSG00000175938"	7393
"ENSG00000175970"	13182
"ENSG00000175984"	87574
"ENSG00000175985"	46859
"ENSG00000176014"	36651
"ENSG00000176018"	13973
"ENSG00000176022"	2804
"ENSG00000176024"	21612
"ENSG00000176046"	6300
"ENSG00000176049"	197337
"ENSG00000176055"	16562
"ENSG00000176058"	12576
"ENSG00000176087"	4272
"ENSG00000176095"	62248
"ENSG00000176101"	1710
"ENSG00000176102"	85183
"ENSG00000176105"	90958
"ENSG00000176108"	17919
"ENSG00000176124"	824687
"ENSG00000176125"	994
"ENSG00000176142"	39881
"ENSG00000176148"	66526
"ENSG00000176155"	111370
"ENSG00000176165"	3490
"ENSG00000176170"	11276
"ENSG00000176171"	15558
"ENSG00000176182"	12590
"ENSG00000176204"	845600
"ENSG00000176208"	63903
"ENSG00000176209"	14038
"ENSG00000176222"	29020
"ENSG00000176225"	202695
"ENSG00000176244"	13301
"ENSG00000176248"	13776
"ENSG00000176261"	50731
"ENSG00000176273"	62089
"ENSG00000176293"	27071
"ENSG00000176340"	1923
"ENSG00000176371"	26810
"ENSG00000176381"	3148
"ENSG00000176383"	5271
"ENSG00000176386"	19737
"ENSG00000176387"	6901
"ENSG00000176390"	55304
"ENSG00000176393"	23775
"ENSG00000176396"	1454
"ENSG00000176399"	8916
"ENSG00000176401"	1865
"ENSG00000176402"	6354
"ENSG00000176406"	755398
"ENSG00000176407"	88379
"ENSG00000176410"	2535
"ENSG00000176422"	11130
"ENSG00000176428"	4281
"ENSG00000176438"	68570
"ENSG00000176444"	15623
"ENSG00000176454"	8563
"ENSG00000176463"	318727
"ENSG00000176472"	10633
"ENSG00000176473"	153885
"ENSG00000176476"	37875
"ENSG00000176485"	43688
"ENSG00000176490"	6805
"ENSG00000176531"	29981
"ENSG00000176532"	3458
"ENSG00000176533"	191475
"ENSG00000176542"	48261
"ENSG00000176563"	12787
"ENSG00000176595"	33259
"ENSG00000176597"	45251
"ENSG00000176619"	29321
"ENSG00000176623"	46100
"ENSG00000176624"	43754
"ENSG00000176635"	96611
"ENSG00000176641"	86180
"ENSG00000176658"	384655
"ENSG00000176678"	7110
"ENSG00000176681"	45061
"ENSG00000176692"	2899
"ENSG00000176697"	67165
"ENSG00000176714"	3373
"ENSG00000176715"	75746
"ENSG00000176720"	22707
"ENSG00000176723"	10567
"ENSG00000176731"	6373
"ENSG00000176732"	8655
"ENSG00000176749"	4260
"ENSG00000176771"	896675
"ENSG00000176783"	59458
"ENSG00000176788"	211245
"ENSG00000176809"	65168
"ENSG00000176834"	72433
"ENSG00000176842"	3620
"ENSG00000176845"	15513
"ENSG00000176853"	47013
"ENSG00000176871"	29736
"ENSG00000176884"	29602
"ENSG00000176887"	9001
"ENSG00000176890"	15925
"ENSG00000176894"	17398
"ENSG00000176896"	28775
"ENSG00000176903"	2601
"ENSG00000176907"	1828
"ENSG00000176909"	7000
"ENSG00000176915"	36329
"ENSG00000176919"	1790
"ENSG00000176927"	179252
"ENSG00000176928"	27212
"ENSG00000176945"	20239
"ENSG00000176946"	52753
"ENSG00000176953"	16290
"ENSG00000176956"	2797
"ENSG00000176971"	2975
"ENSG00000176973"	1849
"ENSG00000176974"	35703
"ENSG00000176978"	4631
"ENSG00000176986"	27789
"ENSG00000176994"	12763
"ENSG00000177000"	20732
"ENSG00000177025"	16097
"ENSG00000177030"	62482
"ENSG00000177034"	14546
"ENSG00000177042"	9600
"ENSG00000177045"	4467
"ENSG00000177051"	20267
"ENSG00000177054"	59323
"ENSG00000177058"	147349
"ENSG00000177076"	43496
"ENSG00000177082"	15058
"ENSG00000177084"	63623
"ENSG00000177096"	5190
"ENSG00000177098"	19511
"ENSG00000177103"	389753
"ENSG00000177105"	13981
"ENSG00000177106"	33289
"ENSG00000177108"	11464
"ENSG00000177119"	224417
"ENSG00000177125"	25213
"ENSG00000177150"	63316
"ENSG00000177156"	17597
"ENSG00000177169"	28528
"ENSG00000177181"	43440
"ENSG00000177182"	444487
"ENSG00000177189"	117608
"ENSG00000177192"	16696
"ENSG00000177200"	274117
"ENSG00000177225"	10268
"ENSG00000177239"	22198
"ENSG00000177272"	2475
"ENSG00000177283"	4029
"ENSG00000177294"	20886
"ENSG00000177301"	111637
"ENSG00000177302"	43579
"ENSG00000177303"	15276
"ENSG00000177311"	125579
"ENSG00000177352"	3796
"ENSG00000177359"	89583
"ENSG00000177363"	3124
"ENSG00000177370"	6542
"ENSG00000177374"	9087
"ENSG00000177380"	31482
"ENSG00000177383"	1700
"ENSG00000177409"	18329
"ENSG00000177425"	115985
"ENSG00000177426"	48370
"ENSG00000177427"	5955
"ENSG00000177432"	1916
"ENSG00000177453"	88779
"ENSG00000177463"	106016
"ENSG00000177469"	20807
"ENSG00000177479"	67561
"ENSG00000177483"	44419
"ENSG00000177485"	7646
"ENSG00000177508"	3483
"ENSG00000177511"	19174
"ENSG00000177519"	1424
"ENSG00000177542"	7806
"ENSG00000177548"	32105
"ENSG00000177556"	30216
"ENSG00000177565"	208660
"ENSG00000177570"	432657
"ENSG00000177576"	10002
"ENSG00000177595"	10574
"ENSG00000177599"	11955
"ENSG00000177600"	2915
"ENSG00000177602"	2796
"ENSG00000177606"	3256
"ENSG00000177613"	4109
"ENSG00000177614"	111842
"ENSG00000177628"	10247
"ENSG00000177646"	36471
"ENSG00000177663"	30740
"ENSG00000177666"	6659
"ENSG00000177674"	18718
"ENSG00000177675"	133212
"ENSG00000177679"	85392
"ENSG00000177683"	15207
"ENSG00000177685"	5847
"ENSG00000177692"	6190
"ENSG00000177694"	1371975
"ENSG00000177697"	6944
"ENSG00000177700"	5173
"ENSG00000177706"	68201
"ENSG00000177707"	205492
"ENSG00000177721"	4089
"ENSG00000177728"	59293
"ENSG00000177731"	13923
"ENSG00000177732"	4629
"ENSG00000177733"	8712
"ENSG00000177791"	9862
"ENSG00000177807"	71509
"ENSG00000177830"	47199
"ENSG00000177839"	4414
"ENSG00000177842"	41605
"ENSG00000177853"	75573
"ENSG00000177854"	10440
"ENSG00000177868"	10345
"ENSG00000177873"	13940
"ENSG00000177875"	2282
"ENSG00000177879"	72489
"ENSG00000177885"	87633
"ENSG00000177888"	46862
"ENSG00000177889"	36274
"ENSG00000177917"	44503
"ENSG00000177932"	23604
"ENSG00000177943"	9856
"ENSG00000177946"	3059
"ENSG00000177951"	39644
"ENSG00000177954"	1393
"ENSG00000177963"	7602
"ENSG00000177971"	9621
"ENSG00000177981"	33424
"ENSG00000177990"	110026
"ENSG00000178026"	7588
"ENSG00000178028"	7226
"ENSG00000178031"	1004387
"ENSG00000178033"	13149
"ENSG00000178035"	5083
"ENSG00000178038"	24709
"ENSG00000178053"	36089
"ENSG00000178057"	3036
"ENSG00000178074"	44642
"ENSG00000178075"	118992
"ENSG00000178078"	18743
"ENSG00000178093"	3130
"ENSG00000178096"	12908
"ENSG00000178104"	240105
"ENSG00000178105"	275858
"ENSG00000178127"	31715
"ENSG00000178149"	6805
"ENSG00000178150"	17527
"ENSG00000178177"	180677
"ENSG00000178184"	90282
"ENSG00000178187"	25242
"ENSG00000178188"	27612
"ENSG00000178199"	38219
"ENSG00000178201"	2352
"ENSG00000178202"	26272
"ENSG00000178209"	61587
"ENSG00000178226"	11157
"ENSG00000178229"	10298
"ENSG00000178233"	37056
"ENSG00000178234"	96666
"ENSG00000178235"	5269
"ENSG00000178252"	8891
"ENSG00000178295"	35088
"ENSG00000178297"	66001
"ENSG00000178301"	20965
"ENSG00000178307"	16222
"ENSG00000178338"	28169
"ENSG00000178343"	4999
"ENSG00000178381"	8688
"ENSG00000178385"	204239
"ENSG00000178386"	16632
"ENSG00000178397"	19570
"ENSG00000178401"	10658
"ENSG00000178409"	50087
"ENSG00000178425"	148646
"ENSG00000178445"	113262
"ENSG00000178449"	8375
"ENSG00000178467"	17264
"ENSG00000178498"	5182
"ENSG00000178502"	16905
"ENSG00000178531"	1644
"ENSG00000178537"	41978
"ENSG00000178538"	95988
"ENSG00000178567"	8088
"ENSG00000178568"	1163124
"ENSG00000178573"	14894
"ENSG00000178585"	62060
"ENSG00000178602"	5536
"ENSG00000178605"	14290
"ENSG00000178607"	91677
"ENSG00000178623"	25829
"ENSG00000178662"	219760
"ENSG00000178665"	55074
"ENSG00000178685"	35619
"ENSG00000178691"	64031
"ENSG00000178694"	68852
"ENSG00000178695"	6230
"ENSG00000178700"	15553
"ENSG00000178718"	2354
"ENSG00000178719"	3359
"ENSG00000178726"	4039
"ENSG00000178741"	18292
"ENSG00000178752"	9930
"ENSG00000178761"	6891
"ENSG00000178764"	192855
"ENSG00000178773"	21488
"ENSG00000178796"	19372
"ENSG00000178802"	12214
"ENSG00000178814"	12699
"ENSG00000178852"	118022
"ENSG00000178860"	2919
"ENSG00000178878"	104058
"ENSG00000178882"	342783
"ENSG00000178896"	2000
"ENSG00000178904"	80352
"ENSG00000178913"	60559
"ENSG00000178917"	15789
"ENSG00000178921"	22873
"ENSG00000178922"	2986
"ENSG00000178927"	8243
"ENSG00000178935"	11072
"ENSG00000178947"	6131
"ENSG00000178950"	83097
"ENSG00000178951"	23596
"ENSG00000178952"	3937
"ENSG00000178965"	105675
"ENSG00000178966"	23363
"ENSG00000178971"	23241
"ENSG00000178974"	90497
"ENSG00000178980"	6101
"ENSG00000178982"	17873
"ENSG00000178988"	2164
"ENSG00000178996"	28827
"ENSG00000178999"	5867
"ENSG00000179008"	119074
"ENSG00000179010"	2654
"ENSG00000179021"	18770
"ENSG00000179023"	5144
"ENSG00000179029"	3942
"ENSG00000179041"	1719
"ENSG00000179044"	5806
"ENSG00000179046"	18330
"ENSG00000179051"	32917
"ENSG00000179058"	8551
"ENSG00000179071"	2347
"ENSG00000179083"	38261
"ENSG00000179085"	704
"ENSG00000179091"	2486
"ENSG00000179094"	16034
"ENSG00000179104"	447990
"ENSG00000179111"	3514
"ENSG00000179115"	11558
"ENSG00000179119"	28388
"ENSG00000179134"	43314
"ENSG00000179148"	23147
"ENSG00000179151"	65734
"ENSG00000179152"	71332
"ENSG00000179163"	23217
"ENSG00000179168"	3815
"ENSG00000179195"	43594
"ENSG00000179218"	5911
"ENSG00000179222"	99347
"ENSG00000179240"	33316
"ENSG00000179241"	288155
"ENSG00000179242"	688356
"ENSG00000179262"	7787
"ENSG00000179271"	4104
"ENSG00000179292"	4770
"ENSG00000179295"	91567
"ENSG00000179299"	61259
"ENSG00000179314"	66620
"ENSG00000179331"	35034
"ENSG00000179335"	46914
"ENSG00000179344"	8916
"ENSG00000179348"	13774
"ENSG00000179361"	56954
"ENSG00000179363"	3123
"ENSG00000179364"	97584
"ENSG00000179387"	29602
"ENSG00000179388"	5821
"ENSG00000179397"	186800
"ENSG00000179399"	1475061
"ENSG00000179403"	8021
"ENSG00000179409"	9578
"ENSG00000179431"	2405
"ENSG00000179454"	117998
"ENSG00000179455"	64401
"ENSG00000179456"	8537
"ENSG00000179476"	9982
"ENSG00000179520"	64981
"ENSG00000179526"	9491
"ENSG00000179528"	5799
"ENSG00000179532"	96498
"ENSG00000179546"	2834
"ENSG00000179562"	12983
"ENSG00000179564"	9027
"ENSG00000179583"	76799
"ENSG00000179588"	83751
"ENSG00000179598"	5338
"ENSG00000179603"	814495
"ENSG00000179604"	28381
"ENSG00000179627"	4116
"ENSG00000179630"	14648
"ENSG00000179632"	3150
"ENSG00000179673"	1097
"ENSG00000179674"	1288
"ENSG00000179698"	10602
"ENSG00000179715"	157059
"ENSG00000179750"	10457
"ENSG00000179761"	106703
"ENSG00000179772"	1301
"ENSG00000179796"	94731
"ENSG00000179820"	11672
"ENSG00000179832"	113924
"ENSG00000179833"	119384
"ENSG00000179841"	9004
"ENSG00000179846"	8987
"ENSG00000179855"	8063
"ENSG00000179859"	2952
"ENSG00000179862"	1309
"ENSG00000179869"	476039
"ENSG00000179873"	51403
"ENSG00000179886"	5393
"ENSG00000179889"	164748
"ENSG00000179902"	7906
"ENSG00000179909"	11827
"ENSG00000179912"	177243
"ENSG00000179915"	1307072
"ENSG00000179918"	2243
"ENSG00000179922"	3825
"ENSG00000179933"	4951
"ENSG00000179941"	3941
"ENSG00000179943"	10594
"ENSG00000179950"	13008
"ENSG00000179954"	30695
"ENSG00000179958"	6415
"ENSG00000179965"	23694
"ENSG00000179981"	79195
"ENSG00000179988"	43132
"ENSG00000180008"	22259
"ENSG00000180011"	14026
"ENSG00000180035"	22002
"ENSG00000180044"	2717
"ENSG00000180089"	2146
"ENSG00000180096"	17858
"ENSG00000180098"	25460
"ENSG00000180104"	28762
"ENSG00000180155"	6613
"ENSG00000180182"	87553
"ENSG00000180185"	13266
"ENSG00000180190"	55989
"ENSG00000180198"	33357
"ENSG00000180228"	20098
"ENSG00000180233"	83092
"ENSG00000180257"	13532
"ENSG00000180263"	140733
"ENSG00000180269"	45651
"ENSG00000180287"	441711
"ENSG00000180304"	15708
"ENSG00000180316"	69026
"ENSG00000180318"	21564
"ENSG00000180329"	16710
"ENSG00000180332"	1864
"ENSG00000180336"	33904
"ENSG00000180340"	3778
"ENSG00000180346"	3399
"ENSG00000180353"	29528
"ENSG00000180354"	27776
"ENSG00000180357"	225326
"ENSG00000180370"	92790
"ENSG00000180376"	64676
"ENSG00000180389"	155
"ENSG00000180398"	39985
"ENSG00000180423"	15048
"ENSG00000180425"	9068
"ENSG00000180440"	23819
"ENSG00000180447"	3144
"ENSG00000180448"	20705
"ENSG00000180479"	40010
"ENSG00000180481"	41599
"ENSG00000180488"	99915
"ENSG00000180530"	104701
"ENSG00000180537"	55864
"ENSG00000180573"	14971
"ENSG00000180574"	17533
"ENSG00000180592"	12893
"ENSG00000180596"	9053
"ENSG00000180611"	121041
"ENSG00000180613"	2975
"ENSG00000180616"	11623
"ENSG00000180626"	12333
"ENSG00000180628"	121325
"ENSG00000180638"	40691
"ENSG00000180660"	2900
"ENSG00000180667"	9131
"ENSG00000180694"	169637
"ENSG00000180720"	1510
"ENSG00000180730"	7419
"ENSG00000180739"	5189
"ENSG00000180758"	28797
"ENSG00000180773"	53817
"ENSG00000180776"	86797
"ENSG00000180787"	17907
"ENSG00000180801"	79443
"ENSG00000180806"	8442
"ENSG00000180815"	155205
"ENSG00000180817"	31076
"ENSG00000180818"	5214
"ENSG00000180822"	71970
"ENSG00000180834"	9672
"ENSG00000180855"	11315
"ENSG00000180875"	122582
"ENSG00000180879"	4983
"ENSG00000180881"	114949
"ENSG00000180884"	7875
"ENSG00000180891"	94169
"ENSG00000180900"	24853
"ENSG00000180901"	33314
"ENSG00000180902"	34214
"ENSG00000180914"	19220
"ENSG00000180917"	8326
"ENSG00000180921"	14301
"ENSG00000180938"	6094
"ENSG00000180953"	24862
"ENSG00000180957"	68465
"ENSG00000180964"	2197
"ENSG00000180979"	10982
"ENSG00000180992"	14001
"ENSG00000180998"	84877
"ENSG00000180999"	48146
"ENSG00000181004"	12240
"ENSG00000181007"	35524
"ENSG00000181016"	10209
"ENSG00000181019"	19672
"ENSG00000181026"	10944
"ENSG00000181027"	30942
"ENSG00000181029"	6870
"ENSG00000181031"	173865
"ENSG00000181035"	49036
"ENSG00000181038"	7106
"ENSG00000181045"	33801
"ENSG00000181061"	20233
"ENSG00000181072"	151586
"ENSG00000181090"	251024
"ENSG00000181104"	19644
"ENSG00000181135"	29446
"ENSG00000181163"	24021
"ENSG00000181191"	4942
"ENSG00000181192"	54267
"ENSG00000181218"	894
"ENSG00000181220"	25121
"ENSG00000181222"	30250
"ENSG00000181240"	7742
"ENSG00000181264"	8390
"ENSG00000181274"	2232
"ENSG00000181284"	2244
"ENSG00000181291"	59831
"ENSG00000181315"	25369
"ENSG00000181322"	68449
"ENSG00000181333"	92854
"ENSG00000181350"	50616
"ENSG00000181378"	38681
"ENSG00000181381"	181051
"ENSG00000181392"	5506
"ENSG00000181396"	29427
"ENSG00000181404"	59390
"ENSG00000181409"	55734
"ENSG00000181418"	4226
"ENSG00000181444"	9406
"ENSG00000181449"	2511
"ENSG00000181450"	113900
"ENSG00000181458"	84825
"ENSG00000181467"	8401
"ENSG00000181472"	27444
"ENSG00000181481"	28927
"ENSG00000181513"	11581
"ENSG00000181523"	14207
"ENSG00000181541"	2542
"ENSG00000181544"	37108
